,data,fonte,id,descricao,endereco,rua,numero,bairro,cidade,valor,periodicidade,condominio,area,qtd_banheiros,qtd_quartos,qtd_vagas,url,amenities
2864,2023-11-04 19:06:50.041681,Viva Real,2664995220,"Apartamento com 3 Quartos para Aluguel, 59m²","Estreito, Florianópolis - SC",,,Estreito,florianopolis,1600,Mês,480,59,1,3,1,https://vivareal.com.br/imovel/apartamento-3-quartos-estreito-bairros-florianopolis-com-garagem-59m2-aluguel-RS1600-id-2664995220/,
2865,2023-11-04 19:06:50.043540,Viva Real,2665303996,"Apartamento com 2 Quartos para Aluguel, 90m²","Rua Capitão Euclides de Castro, 408 - Coqueiros, Florianópolis - SC",Rua Capitão Euclides de Castro,408, Coqueiros,florianopolis,2000,Mês,415,90,1,2,1,https://vivareal.com.br/imovel/apartamento-2-quartos-coqueiros-bairros-florianopolis-com-garagem-90m2-aluguel-RS2000-id-2665303996/,Varanda; Cozinha; Varanda gourmet
2866,2023-11-04 19:06:50.045362,Viva Real,2648128572,"Ponto comercial/Loja/Box    para Aluguel, 180m²","Rua Luiz Gualberto, 92 - Capoeiras, Florianópolis - SC",Rua Luiz Gualberto,92, Capoeiras,florianopolis,5500,Mês,,180,2,,,https://vivareal.com.br/imovel/ponto-comercial-capoeiras-bairros-florianopolis-180m2-aluguel-RS5500-id-2648128572/,
2867,2023-11-04 19:06:50.047336,Viva Real,2666584425,"Apartamento com  Quarto para Aluguel, 35m²","Rua das Cerejeiras, 0 - Carvoeira, Florianópolis - SC",Rua das Cerejeiras,, Carvoeira,florianopolis,1550,Mês,300,35,1,1,,https://vivareal.com.br/imovel/apartamento-1-quartos-carvoeira-bairros-florianopolis-35m2-aluguel-RS1550-id-2666584425/,Garagem
2868,2023-11-04 19:06:50.049509,Viva Real,2666656811,"Sala/Conjunto    para Aluguel, 36m²","Rodovia Doutor Antônio Luiz Moura Gonzaga, 3339 - Rio Tavares, Florianópolis - SC",Rodovia Doutor Antônio Luiz Moura Gonzaga,3339, Rio Tavares,florianopolis,2900,Mês,,36,,,,https://vivareal.com.br/imovel/sala-comercial-rio-tavares-bairros-florianopolis-36m2-aluguel-RS2900-id-2666656811/,Elevador; Copa
2869,2023-11-04 19:06:50.051589,Viva Real,2666645127,"Apartamento com 3 Quartos para Aluguel, 130m²","Rua Idalina Pereira dos Santos - Agronômica, Florianópolis - SC",Rua Idalina Pereira dos Santos ,, Agronômica,florianopolis,7100,Mês,650,130,4,3,2,https://vivareal.com.br/imovel/apartamento-3-quartos-agronomica-bairros-florianopolis-com-garagem-130m2-aluguel-RS7100-id-2666645127/,Piscina; Mobiliado; Churrasqueira; Elevador; Academia; ...
2870,2023-11-04 19:06:50.053571,Viva Real,2666541415,"Casa com 4 Quartos para Aluguel, 100m²","Rua Almirante Carlos da Silveira Carneiro - Agronômica, Florianópolis - SC",Rua Almirante Carlos da Silveira Carneiro ,, Agronômica,florianopolis,6000,Mês,,100,2,4,2,https://vivareal.com.br/imovel/casa-4-quartos-agronomica-bairros-florianopolis-com-garagem-100m2-aluguel-RS6000-id-2666541415/,Ar-condicionado; Área de serviço; Quintal; Aceita animais
2871,2023-11-04 19:06:50.055555,Viva Real,2666479098,"Apartamento com  Quarto para Aluguel, 35m²","Canasvieiras, Florianópolis - SC",,,Canasvieiras,florianopolis,2000,Mês,200,35,1,1,1,https://vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-35m2-aluguel-RS2000-id-2666479098/,Mobiliado; Armário na cozinha
2872,2023-11-04 19:06:50.057882,Viva Real,2666347741,"Apartamento com 2 Quartos para Aluguel, 55m²","Rodovia Doutor Antônio Luiz Moura Gonzaga, 4270 - Rio Tavares, Florianópolis - SC",Rodovia Doutor Antônio Luiz Moura Gonzaga,4270, Rio Tavares,florianopolis,2000,Mês,80,55,2,2,1,https://vivareal.com.br/imovel/apartamento-2-quartos-rio-tavares-bairros-florianopolis-com-garagem-55m2-aluguel-RS2000-id-2666347741/,
2873,2023-11-04 19:06:50.059737,Viva Real,2666615493,"Casa com 2 Quartos para Aluguel, 50m²","Centro, Florianópolis - SC",,,Centro,florianopolis,1900,Mês,,50,1,2,,https://vivareal.com.br/imovel/casa-2-quartos-centro-bairros-florianopolis-50m2-aluguel-RS1900-id-2666615493/,
2874,2023-11-04 19:06:50.061580,Viva Real,2666669303,"Casa com 2 Quartos para Aluguel, 90m²","Servidão Jaborandi, 960 - Campeche, Florianópolis - SC",Servidão Jaborandi,960, Campeche,florianopolis,4000,Mês,250,90,2,2,1,https://vivareal.com.br/imovel/casa-2-quartos-campeche-bairros-florianopolis-com-garagem-90m2-aluguel-RS4000-id-2666669303/,Churrasqueira; Piscina; Quintal
2875,2023-11-04 19:06:50.063396,Viva Real,2666479502,"Apartamento com  Quarto para Aluguel, 44m²","Estreito, Florianópolis - SC",,,Estreito,florianopolis,1950,Mês,478,44,1,1,,https://vivareal.com.br/imovel/apartamento-1-quartos-estreito-bairros-florianopolis-44m2-aluguel-RS1950-id-2666479502/,
2876,2023-11-04 19:06:50.065335,Viva Real,2633387676,"Apartamento com  Quarto para Aluguel, 25m²","Avenida Hercílio Luz - Centro, Florianópolis - SC",Avenida Hercílio Luz ,, Centro,florianopolis,3545,Mês,600,25,1,1,,https://vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-25m2-aluguel-RS3545-id-2633387676/,Mobiliado; Elevador; Condomínio fechado; Aceita animais; Ar-condicionado; ...
2877,2023-11-04 19:06:50.067198,Viva Real,2662094464,"Casa com 4 Quartos para Aluguel, 130m²","Rua Madre Maria Vilac, 604 - Canasvieiras, Florianópolis - SC",Rua Madre Maria Vilac,604, Canasvieiras,florianopolis,2300,Dia,500,130,5,4,2,https://vivareal.com.br/imovel/casa-4-quartos-canasvieiras-bairros-florianopolis-com-garagem-130m2-aluguel-RS2300-id-2662094464/,Piscina; Mobiliado; Churrasqueira; Condomínio fechado; Varanda; ...
2878,2023-11-04 19:06:50.069025,Viva Real,2666168175,"Apartamento com  Quarto para Aluguel, 16m²","Avenida César Seara, 174 - Carvoeira, Florianópolis - SC",Avenida César Seara,174, Carvoeira,florianopolis,2421,Mês,439,16,1,1,1,https://vivareal.com.br/imovel/apartamento-1-quartos-carvoeira-bairros-florianopolis-com-garagem-16m2-aluguel-RS2421-id-2666168175/,Churrasqueira; Elevador; Academia; Aceita animais; Espaço gourmet; ...
2879,2023-11-04 19:06:50.071023,Viva Real,2665096265,"Ponto comercial/Loja/Box    para Aluguel, 75m²","Rua Kurt Rantour, 01 - Estreito, Florianópolis - SC",Rua Kurt Rantour,1, Estreito,florianopolis,1650,Mês,,75,2,,2,https://vivareal.com.br/imovel/ponto-comercial-estreito-bairros-florianopolis-com-garagem-75m2-aluguel-RS1650-id-2665096265/,
2880,2023-11-04 19:06:50.073044,Viva Real,2661569564,"Sala/Conjunto    para Aluguel, 37m²","Rua Conselheiro Mafra, 426 - Centro, Florianópolis - SC",Rua Conselheiro Mafra,426, Centro,florianopolis,1100,Mês,,37,1,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-37m2-aluguel-RS1100-id-2661569564/,Recepção; Ambientes integrados; Lavabo
2881,2023-11-04 19:06:50.075206,Viva Real,2666257702,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Pedro Ivo, 171 - Centro, Florianópolis - SC",Rua Pedro Ivo,171, Centro,florianopolis,2700,Mês,541,60,1,2,,https://vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-60m2-aluguel-RS2700-id-2666257702/,
2882,2023-11-04 19:06:50.077172,Viva Real,2666620224,"Apartamento com 2 Quartos para Aluguel, 59m²","Avenida César Seara, 36 - Trindade, Florianópolis - SC",Avenida César Seara,36, Trindade,florianopolis,1600,Mês,677,59,1,2,1,https://vivareal.com.br/imovel/apartamento-2-quartos-trindade-bairros-florianopolis-com-garagem-59m2-aluguel-RS1600-id-2666620224/,Interfone; Área de serviço
2883,2023-11-04 19:06:50.078845,Viva Real,2666304441,"Apartamento com 3 Quartos para Aluguel, 100m²","Rua Berta Lutz - Cachoeira do Bom Jesus, Florianópolis - SC",Rua Berta Lutz ,, Cachoeira do Bom Jesus,florianopolis,3200,Mês,,100,2,3,1,https://vivareal.com.br/imovel/apartamento-3-quartos-cachoeira-do-bom-jesus-bairros-florianopolis-com-garagem-100m2-aluguel-RS3200-id-2666304441/,Ar-condicionado; Churrasqueira; Garagem; Varanda gourmet
2884,2023-11-04 19:06:50.080787,Viva Real,2666235647,"Sala/Conjunto    para Aluguel, 60m²","Centro, Florianópolis - SC",,,Centro,florianopolis,3000,Mês,,60,,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-60m2-aluguel-RS3000-id-2666235647/,
2885,2023-11-04 19:06:50.082421,Viva Real,2666236902,"Ponto comercial/Loja/Box    para Aluguel, 39m²","Joao Paulo, Florianópolis - SC",,,Joao Paulo,florianopolis,2359,Mês,,39,1,,1,https://vivareal.com.br/imovel/ponto-comercial-joao-paulo-bairros-florianopolis-com-garagem-39m2-aluguel-RS2359-id-2666236902/,Escritório; Garagem
2886,2023-11-04 19:06:50.084273,Viva Real,2664501915,"Apartamento com 3 Quartos para Aluguel, 110m²","Rua Lauro Linhares, 1520 - Trindade, Florianópolis - SC",Rua Lauro Linhares,1520, Trindade,florianopolis,2900,Mês,750,110,2,3,1,https://vivareal.com.br/imovel/apartamento-3-quartos-trindade-bairros-florianopolis-com-garagem-110m2-aluguel-RS2900-id-2664501915/,Elevador; Condomínio fechado; Varanda; Varanda gourmet; Salão de festas; ...
2887,2023-11-04 19:06:50.086107,Viva Real,2663815023,"Apartamento com 3 Quartos para Aluguel, 106m²","Rua Vereador José do Vale Pereira, 400 - Coqueiros, Florianópolis - SC",Rua Vereador José do Vale Pereira,400, Coqueiros,florianopolis,4000,Mês,655,106,3,3,1,https://vivareal.com.br/imovel/apartamento-3-quartos-coqueiros-bairros-florianopolis-com-garagem-106m2-aluguel-RS4000-id-2663815023/,Área de serviço; Armário embutido; Armário embutido no quarto; Armário no banheiro; Cozinha americana; ...
2888,2023-11-04 19:06:50.087912,Viva Real,2666237702,"Sala/Conjunto    para Aluguel, 47m²","Joao Paulo, Florianópolis - SC",,,Joao Paulo,florianopolis,2794,Mês,,47,1,,1,https://vivareal.com.br/imovel/sala-comercial-joao-paulo-bairros-florianopolis-com-garagem-47m2-aluguel-RS2794-id-2666237702/,Escritório; Garagem
2889,2023-11-04 19:06:50.089955,Viva Real,2664757350,"Apartamento com 2 Quartos para Aluguel, 95m²","Avenida Madre Benvenuta, 322 - Trindade, Florianópolis - SC",Avenida Madre Benvenuta,322, Trindade,florianopolis,3500,Mês,640,95,2,2,1,https://vivareal.com.br/imovel/apartamento-2-quartos-trindade-bairros-florianopolis-com-garagem-95m2-aluguel-RS3500-id-2664757350/,Churrasqueira; Elevador; Varanda; Academia; Espaço gourmet; ...
2890,2023-11-04 19:06:50.091876,Viva Real,2666660106,"Cobertura com 2 Quartos para Aluguel, 155m²","Avenida Campeche, 2639 - Campeche, Florianópolis - SC",Avenida Campeche,2639, Campeche,florianopolis,8100,Mês,1467,155,2,2,2,https://vivareal.com.br/imovel/cobertura-2-quartos-campeche-bairros-florianopolis-com-garagem-155m2-aluguel-RS8100-id-2666660106/,Mobiliado; Churrasqueira; Ar-condicionado; Área de serviço; Varanda gourmet; ...
2891,2023-11-04 19:06:50.093745,Viva Real,2666502346,"Sala/Conjunto    para Aluguel, 44m²","Rua Vidal Ramos, 53 - Centro, Florianópolis - SC",Rua Vidal Ramos,53, Centro,florianopolis,1200,Mês,,44,1,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-44m2-aluguel-RS1200-id-2666502346/,Elevador
2892,2023-11-04 19:06:50.095597,Viva Real,2663513554,"Ponto comercial/Loja/Box    para Aluguel, 80m²","Rua Major Costa, 78 - Centro, Florianópolis - SC",Rua Major Costa,78, Centro,florianopolis,3000,Mês,,80,,,,https://vivareal.com.br/imovel/ponto-comercial-centro-bairros-florianopolis-80m2-aluguel-RS3000-id-2663513554/,
2893,2023-11-04 19:06:50.097441,Viva Real,2666484816,"Apartamento com 3 Quartos para Aluguel, 100m²","Servidão do Palmeiras, 205 - Itacorubi, Florianópolis - SC",Servidão do Palmeiras,205, Itacorubi,florianopolis,4400,Mês,955,100,2,3,2,https://vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-100m2-aluguel-RS4400-id-2666484816/,Elevador; Academia; Espaço gourmet; Jardim; Playground; ...
2894,2023-11-04 19:06:50.243011,Viva Real,2642952981,"Casa de condomínio com 3 Quartos para Aluguel, 170m²","Avenida dos Jerivás - Cachoeira do Bom Jesus, Florianópolis - SC",Avenida dos Jerivás ,, Cachoeira do Bom Jesus,florianopolis,8900,Mês,,170,2,3,2,https://vivareal.com.br/imovel/casa-de-condominio-3-quartos-cachoeira-do-bom-jesus-bairros-florianopolis-com-garagem-170m2-aluguel-RS8900-id-2642952981/,Piscina; Mobiliado; Churrasqueira; Condomínio fechado; Varanda; ...
2895,2023-11-04 19:06:50.245423,Viva Real,2643200183,"Apartamento com 3 Quartos para Aluguel, 100m²","Rua dos Cambuatas, 194 - Jurerê, Florianópolis - SC",Rua dos Cambuatas,194, Jurerê,florianopolis,12800,Mês,525,100,2,3,2,https://vivareal.com.br/imovel/apartamento-3-quartos-jurere-bairros-florianopolis-com-garagem-100m2-aluguel-RS12800-id-2643200183/,Ar-condicionado; Elevador; Mobiliado; Varanda gourmet
2896,2023-11-04 19:06:50.247398,Viva Real,2651293272,"Casa com 2 Quartos para Aluguel, 75m²","Servidão Guanimbé, 122 - Campeche, Florianópolis - SC",Servidão Guanimbé,122, Campeche,florianopolis,5000,Mês,,75,1,2,,https://vivareal.com.br/imovel/casa-2-quartos-campeche-bairros-florianopolis-75m2-aluguel-RS5000-id-2651293272/,Ar-condicionado; Área de serviço
2897,2023-11-04 19:06:50.249272,Viva Real,2647792466,"Cobertura com 3 Quartos para Aluguel, 198m²","Campeche, Florianópolis - SC",,,Campeche,florianopolis,14500,Mês,1827,198,1,3,1,https://vivareal.com.br/imovel/cobertura-3-quartos-campeche-bairros-florianopolis-com-garagem-198m2-aluguel-RS14500-id-2647792466/,Piscina; Playground; Academia; Salão de festas
2898,2023-11-04 19:06:50.251147,Viva Real,2661562754,"Casa com 3 Quartos para Aluguel, 131m²","Rua de Pádua, 275 - Santo Antônio de Lisboa, Florianópolis - SC",Rua de Pádua,275, Santo Antônio de Lisboa,florianopolis,8500,Mês,,131,2,3,1,https://vivareal.com.br/imovel/casa-3-quartos-santo-antonio-de-lisboa-bairros-florianopolis-com-garagem-131m2-aluguel-RS8500-id-2661562754/,Interfone; Sala de jantar; Área de serviço
2899,2023-11-04 19:06:50.252967,Viva Real,2661654362,"Imóvel comercial    para Aluguel, 600m²","Rua Professor Paulo Roberto Martins - Santa Mônica, Florianópolis - SC",Rua Professor Paulo Roberto Martins ,, Santa Mônica,florianopolis,22000,Mês,,600,5,,4,https://vivareal.com.br/imovel/santa-monica-bairros-florianopolis-com-garagem-600m2-aluguel-RS22000-id-2661654362/,Garagem; Cozinha
2900,2023-11-04 19:06:50.254813,Viva Real,2565049857,"Casa com 4 Quartos para Aluguel, 500m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,25000,Mês,,500,6,4,4,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-500m2-aluguel-RS25000-id-2565049857/,Piscina; Mobiliado; Aceita animais; Ar-condicionado; Varanda gourmet; ...
2901,2023-11-04 19:06:50.256961,Viva Real,2646702172,"Casa com 3 Quartos para Aluguel, 540m²","Campeche, Florianópolis - SC",,,Campeche,florianopolis,17500,Mês,,540,2,3,1,https://vivareal.com.br/imovel/imovel-comercial-3-quartos-campeche-bairros-florianopolis-com-garagem-540m2-aluguel-RS17500-id-2646702172/,Churrasqueira; Copa; Área de serviço; Escritório; Jardim
2902,2023-11-04 19:06:50.259336,Viva Real,2653122646,"Apartamento com 3 Quartos para Aluguel, 87m²","Rua Orlando Odilio Koerich, 307 - Jardim Atlântico, Florianópolis - SC",Rua Orlando Odilio Koerich,307, Jardim Atlântico,florianopolis,4200,Mês,1178,87,2,3,2,https://vivareal.com.br/imovel/apartamento-3-quartos-jardim-atlantico-bairros-florianopolis-com-garagem-87m2-aluguel-RS4200-id-2653122646/,Piscina; Academia; Espaço gourmet; Garagem; Área de serviço; ...
2903,2023-11-04 19:06:50.261237,Viva Real,2659151853,"Sala/Conjunto    para Aluguel, 696m²","Saco Grande, Florianópolis - SC",,,Saco Grande,florianopolis,41404,Mês,,696,3,,1,https://vivareal.com.br/imovel/sala-comercial-saco-grande-bairros-florianopolis-com-garagem-696m2-aluguel-RS41404-id-2659151853/,
2904,2023-11-04 19:06:50.263417,Viva Real,2616321027,"Apartamento com 2 Quartos para Aluguel, 266m²","Ingleses do Rio Vermelho, Florianópolis - SC",,,Ingleses do Rio Vermelho,florianopolis,550,Dia,,266,2,2,1,https://vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-266m2-aluguel-RS550-id-2616321027/,Ar-condicionado; Garagem; Conexão à internet
2905,2023-11-04 19:06:50.265452,Viva Real,2498591416,"Cobertura com 2 Quartos para Aluguel, 90m²","Rua do Kalifa - Canasvieiras, Florianópolis - SC",Rua do Kalifa ,, Canasvieiras,florianopolis,650,Dia,,90,3,2,1,https://vivareal.com.br/imovel/cobertura-2-quartos-canasvieiras-bairros-florianopolis-com-garagem-90m2-aluguel-RS650-id-2498591416/,Mobiliado; Churrasqueira; Elevador; Varanda; Ar-condicionado; ...
2906,2023-11-04 19:06:50.267434,Viva Real,2661653470,"Imóvel comercial    para Aluguel, 853m²","Servidão Fedrigo - Centro, Florianópolis - SC",Servidão Fedrigo ,, Centro,florianopolis,21800,Mês,,853,,,9,https://vivareal.com.br/imovel/centro-bairros-florianopolis-com-garagem-853m2-aluguel-RS21800-id-2661653470/,Garagem; Cozinha
2907,2023-11-04 19:06:50.269368,Viva Real,2607322889,"Sala/Conjunto    para Aluguel, 1932m²","Balneário, Florianópolis - SC",,,Balneário,florianopolis,75000,Mês,,1932,1,,,https://vivareal.com.br/imovel/sala-comercial-balneario-bairros-florianopolis-1932m2-aluguel-RS75000-id-2607322889/,Garagem
2908,2023-11-04 19:06:50.271254,Viva Real,2599238067,"Sala/Conjunto    para Aluguel, 520m²","Rodovia José Carlos Daux, 8600 - Santo Antônio de Lisboa, Florianópolis - SC",Rodovia José Carlos Daux,8600, Santo Antônio de Lisboa,florianopolis,24000,Mês,,520,6,,5,https://vivareal.com.br/imovel/sala-comercial-santo-antonio-de-lisboa-bairros-florianopolis-com-garagem-520m2-aluguel-RS24000-id-2599238067/,
2909,2023-11-04 19:06:50.273142,Viva Real,2657451262,"Sala/Conjunto    para Aluguel, 49m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,6500,Mês,,49,,,1,https://vivareal.com.br/imovel/sala-comercial-jurere-internacional-bairros-florianopolis-com-garagem-49m2-aluguel-RS6500-id-2657451262/,Ar-condicionado
2910,2023-11-04 19:06:50.275249,Viva Real,2643510376,"Casa com 5 Quartos para Aluguel, 226m²","Estreito, Florianópolis - SC",,,Estreito,florianopolis,8500,Mês,,226,2,5,4,https://vivareal.com.br/imovel/imovel-comercial-5-quartos-estreito-bairros-florianopolis-com-garagem-226m2-aluguel-RS8500-id-2643510376/,Armário na cozinha; Área de serviço
2911,2023-11-04 19:06:50.277299,Viva Real,2618572027,"Ponto comercial/Loja/Box    para Aluguel, 60m²","Lagoa da Conceição, Florianópolis - SC",,,Lagoa da Conceição,florianopolis,5800,Mês,,60,,,,https://vivareal.com.br/imovel/ponto-comercial-lagoa-da-conceicao-bairros-florianopolis-60m2-aluguel-RS5800-id-2618572027/,
2912,2023-11-04 19:06:50.279422,Viva Real,2499462633,"Sala/Conjunto    para Aluguel, 191m²","Rua Trajano, 152 - Centro, Florianópolis - SC",Rua Trajano,152, Centro,florianopolis,3000,Mês,,191,4,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-191m2-aluguel-RS3000-id-2499462633/,
2913,2023-11-04 19:06:50.281554,Viva Real,2664234399,Apartamento com 3 Quartos para Venda/Aluguel 102m²,"Rua das Corticeiras, 81 - Campeche, Florianópolis - SC",Rua das Corticeiras,81, Campeche,florianopolis,7500,Mês,1000,102,2,3,2,https://vivareal.com.br/imovel/apartamento-3-quartos-campeche-bairros-florianopolis-com-garagem-102m2-venda-RS1900000-id-2664234399/,Mobiliado; Churrasqueira; Academia; Ar-condicionado; Jardim; ...
2914,2023-11-04 19:06:50.283462,Viva Real,2655391358,"Casa com 4 Quartos para Aluguel, 320m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,26000,Mês,,320,4,4,2,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-320m2-aluguel-RS26000-id-2655391358/,Mobiliado; Churrasqueira; Quintal; Ar-condicionado; Escritório; ...
2915,2023-11-04 19:06:50.285387,Viva Real,2612025286,"Imóvel comercial com 2 Quartos para Aluguel, 130m²","Rua Thiago da Fonseca, 176 - Capoeiras, Florianópolis - SC",Rua Thiago da Fonseca,176, Capoeiras,florianopolis,2500,Mês,,130,,2,1,https://vivareal.com.br/imovel/imovel-comercial-2-quartos-capoeiras-bairros-florianopolis-com-garagem-130m2-aluguel-RS2500-id-2612025286/,
