data,fonte,id,descricao,endereco,rua,numero,bairro,cidade,valor,periodicidade,condominio,area,qtd_banheiros,qtd_quartos,qtd_vagas,url,amenities
2023-11-07 15:33:40.803960,Vivareal,2555647156,"Apartamento com 3 Quartos para Aluguel, 92m²","Rua Conselheiro Claudio de Vincenzi, 290 - Canasvieiras, Florianópolis - SC",Rua Conselheiro Claudio de Vincenzi,290.0, Canasvieiras,florianopolis,700,Dia,,92.0,2.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-canasvieiras-bairros-florianopolis-com-garagem-92m2-aluguel-RS700-id-2555647156/,Ar-condicionado; Churrasqueira
2023-11-07 15:33:40.805677,Vivareal,2665051519,"Sala/Conjunto    para Aluguel, 350m²","Coqueiros, Florianópolis - SC",,,Coqueiros,florianopolis,4500,Mês,,350.0,1.0,,,https://vivareal.com.br/imovel/sala-comercial-coqueiros-bairros-florianopolis-350m2-aluguel-RS4500-id-2665051519/,Cozinha
2023-11-07 15:33:40.807472,Vivareal,2661994209,"Apartamento com 2 Quartos para Aluguel, 83m²","Campeche, Florianópolis - SC",,,Campeche,florianopolis,3000,Mês,,83.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-83m2-aluguel-RS3000-id-2661994209/,
2023-11-07 15:33:40.808810,Vivareal,2646174165,"Apartamento com  Quarto para Aluguel, 48m²","Avenida Trompowsky, 420 - Centro, Florianópolis - SC",Avenida Trompowsky,420.0, Centro,florianopolis,3200,Mês,607.0,48.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-com-garagem-48m2-aluguel-RS3200-id-2646174165/,Elevador; Academia; Interfone; Área de serviço
2023-11-07 15:33:40.810014,Vivareal,2664000826,"Casa com 4 Quartos para Aluguel, 110m²","Agronômica, Florianópolis - SC",,,Agronômica,florianopolis,6000,Mês,,110.0,2.0,4.0,2.0,https://vivareal.com.br/imovel/casa-4-quartos-agronomica-bairros-florianopolis-com-garagem-110m2-aluguel-RS6000-id-2664000826/,
2023-11-07 15:33:40.811343,Vivareal,2551369202,"Sala/Conjunto    para Aluguel, 24m²","Rodovia José Carlos Daux, 500 - Joao Paulo, Florianópolis - SC",Rodovia José Carlos Daux,500.0, Joao Paulo,florianopolis,1438,Mês,,24.0,,,,https://vivareal.com.br/imovel/sala-comercial-joao-paulo-bairros-florianopolis-24m2-aluguel-RS1438-id-2551369202/,Elevador
2023-11-07 15:33:40.812567,Vivareal,2663452974,"Sala/Conjunto    para Aluguel, 25m²","Rua Felipe Schmidt - Centro, Florianópolis - SC",Rua Felipe Schmidt ,, Centro,florianopolis,800,Mês,,25.0,1.0,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-25m2-aluguel-RS800-id-2663452974/,
2023-11-07 15:33:40.813874,Vivareal,2662964867,"Apartamento com  Quarto para Aluguel, 29m²","Servidão José Ventura - Trindade, Florianópolis - SC",Servidão José Ventura ,, Trindade,florianopolis,1080,Mês,175.0,29.0,1.0,1.0,,https://vivareal.com.br/imovel/apartamento-1-quartos-trindade-bairros-florianopolis-29m2-aluguel-RS1080-id-2662964867/,Aceita animais
2023-11-07 15:33:40.815080,Vivareal,2643510378,"Imóvel comercial    para Aluguel, 25m²","Centro, Florianópolis - SC",,,Centro,florianopolis,1800,Mês,318.0,25.0,1.0,,,https://vivareal.com.br/imovel/imovel-comercial-centro-bairros-florianopolis-25m2-aluguel-RS1800-id-2643510378/,
2023-11-07 15:33:40.816300,Vivareal,2663238595,"Apartamento com 2 Quartos para Aluguel, 75m²","Rodovia Virgílio Várzea, 2236 - Saco Grande, Florianópolis - SC",Rodovia Virgílio Várzea,2236.0, Saco Grande,florianopolis,3650,Mês,695.0,75.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-saco-grande-bairros-florianopolis-com-garagem-75m2-aluguel-RS3650-id-2663238595/,Elevador; Playground; Academia; Interfone; Área de serviço
2023-11-07 15:33:40.817505,Vivareal,2657544560,"Casa com 4 Quartos para Aluguel, 600m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,3000,Dia,,600.0,5.0,4.0,2.0,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-600m2-aluguel-RS3000-id-2657544560/,Lavanderia; Cozinha; Churrasqueira; Espaço gourmet; Sala de jantar
2023-11-07 15:33:40.818749,Vivareal,2666600571,"Apartamento com 3 Quartos para Aluguel, 167m²","Centro, Florianópolis - SC",,,Centro,florianopolis,18273,Mês,151558.0,167.0,4.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-167m2-aluguel-RS18273-id-2666600571/,
2023-11-07 15:33:40.819967,Vivareal,2578650323,"Casa de condomínio com 4 Quartos para Aluguel, 680m²","Rio Tavares, Florianópolis - SC",,,Rio Tavares,florianopolis,15000,Mês,,680.0,4.0,4.0,,https://vivareal.com.br/imovel/casa-de-condominio-4-quartos-rio-tavares-bairros-florianopolis-680m2-aluguel-RS15000-id-2578650323/,Piscina; Closet
2023-11-07 15:33:40.821161,Vivareal,2598045790,"Ponto comercial/Loja/Box    para Aluguel, 84m²","Rua Marques de Carvalho, 145 - Coqueiros, Florianópolis - SC",Rua Marques de Carvalho,145.0, Coqueiros,florianopolis,4000,Mês,,84.0,1.0,,,https://vivareal.com.br/imovel/ponto-comercial-coqueiros-bairros-florianopolis-84m2-aluguel-RS4000-id-2598045790/,
2023-11-07 15:33:40.822184,Vivareal,2661993103,"Apartamento com  Quarto para Aluguel, 20m²","Rio Tavares, Florianópolis - SC",,,Rio Tavares,florianopolis,1700,Mês,,20.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-rio-tavares-bairros-florianopolis-com-garagem-20m2-aluguel-RS1700-id-2661993103/,
2023-11-07 15:33:40.823533,Vivareal,2664256134,"Apartamento com 2 Quartos para Aluguel, 80m²","Rodovia Amaro Antônio Vieira, 2740 - Itacorubi, Florianópolis - SC",Rodovia Amaro Antônio Vieira,2740.0, Itacorubi,florianopolis,2400,Mês,424.0,80.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-80m2-aluguel-RS2400-id-2664256134/,Elevador; Condomínio fechado; Varanda; Academia; Garagem; ...
2023-11-07 15:33:40.824712,Vivareal,2577291391,"Ponto comercial/Loja/Box com  Quarto para Aluguel, 100m²","Avenida Mauro Ramos - Centro, Florianópolis - SC",Avenida Mauro Ramos ,, Centro,florianopolis,2800,Mês,,100.0,1.0,1.0,2.0,https://vivareal.com.br/imovel/ponto-comercial-1-quartos-centro-bairros-florianopolis-com-garagem-100m2-aluguel-RS2800-id-2577291391/,
2023-11-07 15:33:40.825917,Vivareal,2554408982,"Ponto comercial/Loja/Box    para Aluguel, 159m²","Rodovia José Carlos Daux - Saco Grande, Florianópolis - SC",Rodovia José Carlos Daux ,, Saco Grande,florianopolis,12000,Mês,,159.0,,,,https://vivareal.com.br/imovel/ponto-comercial-saco-grande-bairros-florianopolis-159m2-aluguel-RS12000-id-2554408982/,Garagem; Jardim
2023-11-07 15:33:40.827221,Vivareal,2638481878,"Apartamento com 2 Quartos para Aluguel, 76m²","Rua Nivaldo Dias, 45 - Campeche, Florianópolis - SC",Rua Nivaldo Dias,45.0, Campeche,florianopolis,5600,Mês,1000.0,76.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-76m2-aluguel-RS5600-id-2638481878/,Churrasqueira; Academia; Ar-condicionado; Área de serviço
2023-11-07 15:33:40.828427,Vivareal,2620312299,"Prédio/Edificio inteiro    para Aluguel, 400m²","Rua Prefeito Dib Cherem, 2245 - Capoeiras, Florianópolis - SC",Rua Prefeito Dib Cherem,2245.0, Capoeiras,florianopolis,14500,Mês,,400.0,7.0,,1.0,https://vivareal.com.br/imovel/predio-comercial-capoeiras-bairros-florianopolis-com-garagem-400m2-aluguel-RS14500-id-2620312299/,Interfone; Copa
2023-11-07 15:33:40.829648,Vivareal,2665343003,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Sebastião Laurentino da Silva, 152 - Córrego Grande, Florianópolis - SC",Rua Sebastião Laurentino da Silva,152.0, Córrego Grande,florianopolis,3500,Mês,605.0,70.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-corrego-grande-bairros-florianopolis-com-garagem-70m2-aluguel-RS3500-id-2665343003/,Elevador; Playground; Academia; Interfone; Área de serviço
2023-11-07 15:33:40.830895,Vivareal,2656003573,"Apartamento com  Quarto para Aluguel, 43m²","Avenida Trompowsky, 420 - Centro, Florianópolis - SC",Avenida Trompowsky,420.0, Centro,florianopolis,3700,Mês,491.0,43.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-com-garagem-43m2-aluguel-RS3700-id-2656003573/,Mobiliado; Elevador; Academia; Jardim; Área de serviço; ...
2023-11-07 15:33:40.832084,Vivareal,2490680382,Casa com 6 Quartos para Venda/Aluguel 1000m²,"Rua das Tibiras, 614 - Jurerê Internacional, Florianópolis - SC",Rua das Tibiras,614.0, Jurerê Internacional,florianopolis,60000,Mês,,1000.0,8.0,6.0,6.0,https://vivareal.com.br/imovel/casa-6-quartos-jurere-internacional-bairros-florianopolis-com-garagem-1000m2-venda-RS8500000-id-2490680382/,Lareira; Varanda gourmet; Ar-condicionado; Mobiliado; Piscina
2023-11-07 15:33:40.833330,Vivareal,2570879115,Ponto comercial/Loja/Box    para Venda/Aluguel 40m²,"Avenida Prefeito Osmar Cunha - Centro, Florianópolis - SC",Avenida Prefeito Osmar Cunha ,, Centro,florianopolis,1500,Mês,,40.0,,,,https://vivareal.com.br/imovel/ponto-comercial-centro-bairros-florianopolis-40m2-venda-RS380000-id-2570879115/,Elevador; Aceita animais
2023-11-07 15:33:40.834631,Vivareal,2652493777,"Apartamento com 3 Quartos para Aluguel, 134m²","Centro, Florianópolis - SC",,,Centro,florianopolis,5500,Mês,850.0,134.0,2.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-134m2-aluguel-RS5500-id-2652493777/,Churrasqueira; Cozinha; Elevador; Interfone; Área de serviço
2023-11-07 15:33:40.835973,Vivareal,2663981100,"Cobertura com 2 Quartos para Aluguel, 114m²","Jurerê, Florianópolis - SC",,,Jurerê,florianopolis,750,Dia,,114.0,3.0,2.0,2.0,https://vivareal.com.br/imovel/cobertura-2-quartos-jurere-bairros-florianopolis-com-garagem-114m2-aluguel-RS750-id-2663981100/,Piscina; Mobiliado; Churrasqueira; Elevador; Condomínio fechado; ...
2023-11-07 15:33:40.837403,Vivareal,2664392908,"Apartamento com 2 Quartos para Aluguel, 64m²","Jurerê, Florianópolis - SC",,,Jurerê,florianopolis,6500,Mês,640.0,64.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-64m2-aluguel-RS6500-id-2664392908/,Mobiliado; Elevador; Condomínio fechado; Varanda; Academia; ...
2023-11-07 15:33:40.838691,Vivareal,2577454738,"Sala/Conjunto    para Aluguel, 85m²","Rua Luiz Delfino - Centro, Florianópolis - SC",Rua Luiz Delfino ,, Centro,florianopolis,6500,Mês,,85.0,1.0,,1.0,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-85m2-aluguel-RS6500-id-2577454738/,Elevador
2023-11-07 15:33:40.840067,Vivareal,2608289020,"Sala/Conjunto    para Aluguel, 33m²","Centro, Florianópolis - SC",,,Centro,florianopolis,2100,Mês,,33.0,1.0,,2.0,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-33m2-aluguel-RS2100-id-2608289020/,Piscina; Churrasqueira; Condomínio fechado; Jardim; Playground; ...
2023-11-07 15:33:40.841315,Vivareal,2555108320,"Sala/Conjunto    para Aluguel, 64m²","Rua General Liberato Bittencourt, 1475 - Canto, Florianópolis - SC",Rua General Liberato Bittencourt,1475.0, Canto,florianopolis,3848,Mês,,64.0,1.0,,1.0,https://vivareal.com.br/imovel/sala-comercial-canto-bairros-florianopolis-com-garagem-64m2-aluguel-RS3848-id-2555108320/,Elevador; Academia; Interfone
2023-11-07 15:33:40.842470,Vivareal,2662973956,"Apartamento com 2 Quartos para Aluguel, 82m²","Servidão do Palmeiras, 205 - Itacorubi, Florianópolis - SC",Servidão do Palmeiras,205.0, Itacorubi,florianopolis,4300,Mês,709.0,82.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-82m2-aluguel-RS4300-id-2662973956/,Churrasqueira; Elevador; Playground; Interfone; Área de serviço
2023-11-07 15:33:40.843665,Vivareal,2661653769,"Ponto comercial/Loja/Box    para Aluguel, 10m²","Rua João Pinto - Centro, Florianópolis - SC",Rua João Pinto ,, Centro,florianopolis,1000,Mês,,10.0,1.0,,,https://vivareal.com.br/imovel/centro-bairros-florianopolis-10m2-aluguel-RS1000-id-2661653769/,Cozinha
2023-11-07 15:33:40.844903,Vivareal,2563049189,"Ponto comercial/Loja/Box    para Aluguel, 23m²","Rua Antenor Borges, 134 - Canasvieiras, Florianópolis - SC",Rua Antenor Borges,134.0, Canasvieiras,florianopolis,1600,Mês,,23.0,1.0,,,https://vivareal.com.br/imovel/ponto-comercial-canasvieiras-bairros-florianopolis-23m2-aluguel-RS1600-id-2563049189/,
2023-11-07 15:33:40.846126,Vivareal,2657449383,"Casa com 6 Quartos para Aluguel, 500m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,10000,Dia,,500.0,8.0,6.0,3.0,https://vivareal.com.br/imovel/casa-6-quartos-jurere-internacional-bairros-florianopolis-com-garagem-500m2-aluguel-RS10000-id-2657449383/,Piscina; Mobiliado; Churrasqueira; Varanda; Quintal; ...
2023-11-07 15:33:40.847366,Vivareal,2658467629,"Apartamento com 3 Quartos para Aluguel, 90m²","Rua Presidente Nereu Ramos, 210 - Centro, Florianópolis - SC",Rua Presidente Nereu Ramos,210.0, Centro,florianopolis,3000,Mês,1005.0,90.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-90m2-aluguel-RS3000-id-2658467629/,Elevador; Interfone; Área de serviço
2023-11-07 15:33:41.559289,Vivareal,2638866736,"Sala/Conjunto    para Aluguel, 180m²","Avenida Madre Benvenuta, 1636 - Santa Mônica, Florianópolis - SC",Avenida Madre Benvenuta,1636.0, Santa Mônica,florianopolis,8000,Mês,,180.0,2.0,,,https://vivareal.com.br/imovel/sala-comercial-santa-monica-bairros-florianopolis-180m2-aluguel-RS8000-id-2638866736/,
2023-11-07 15:33:41.560949,Vivareal,2489406898,Casa com 4 Quartos à Venda/Aluguel 330m²,"Rua dos Amborés - Jurerê Internacional, Florianópolis - SC",Rua dos Amborés ,, Jurerê Internacional,florianopolis,2100,Dia,,330.0,4.0,4.0,2.0,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-330m2-venda-RS3500000-id-2489406898/,Ar-condicionado; Lareira; Mobiliado; Varanda gourmet
2023-11-07 15:33:41.562273,Vivareal,2665062839,"Apartamento com 2 Quartos para Aluguel, 127m²","Servidão Calêndula - Ingleses do Rio Vermelho, Florianópolis - SC",Servidão Calêndula ,, Ingleses do Rio Vermelho,florianopolis,4900,Mês,400.0,127.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-127m2-aluguel-RS4900-id-2665062839/,Mobiliado; Churrasqueira; Aceita animais; Garagem; Ar-condicionado; ...
2023-11-07 15:33:41.563468,Vivareal,2658852974,"Apartamento com 2 Quartos para Aluguel, 105m²","Rua São Francisco - Centro, Florianópolis - SC",Rua São Francisco ,, Centro,florianopolis,4800,Mês,1173.0,105.0,3.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-105m2-aluguel-RS4800-id-2658852974/,Elevador; Salão de festas; Armário na cozinha; Closet
2023-11-07 15:33:41.564673,Vivareal,2657449175,"Casa com 3 Quartos para Aluguel, 500m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,8500,Dia,,500.0,5.0,3.0,4.0,https://vivareal.com.br/imovel/casa-3-quartos-jurere-internacional-bairros-florianopolis-com-garagem-500m2-aluguel-RS8500-id-2657449175/,Piscina; Mobiliado; Churrasqueira; Varanda; Ar-condicionado; ...
2023-11-07 15:33:41.566494,Vivareal,2578508995,"Ponto comercial/Loja/Box    para Aluguel, 198m²","Canto, Florianópolis - SC",,,Canto,florianopolis,6000,Mês,,198.0,1.0,,3.0,https://vivareal.com.br/imovel/ponto-comercial-canto-bairros-florianopolis-com-garagem-198m2-aluguel-RS6000-id-2578508995/,Escritório
2023-11-07 15:33:41.567943,Vivareal,2643288779,"Imóvel comercial    para Aluguel, 25m²","Centro, Florianópolis - SC",,,Centro,florianopolis,890,Mês,252.0,25.0,1.0,,,https://vivareal.com.br/imovel/imovel-comercial-centro-bairros-florianopolis-25m2-aluguel-RS890-id-2643288779/,
2023-11-07 15:33:41.569380,Vivareal,2666600572,"Apartamento com 3 Quartos para Aluguel, 167m²","Centro, Florianópolis - SC",,,Centro,florianopolis,17959,Mês,152143.0,167.0,4.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-167m2-aluguel-RS17959-id-2666600572/,
2023-11-07 15:33:41.570620,Vivareal,2661654772,"Apartamento com  Quarto para Aluguel, 48m²","Rua Jerônimo Venâncio das Chagas - Campeche, Florianópolis - SC",Rua Jerônimo Venâncio das Chagas ,, Campeche,florianopolis,4000,Mês,234.0,48.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-campeche-bairros-florianopolis-com-garagem-48m2-aluguel-RS4000-id-2661654772/,Garagem; Jardim; Área de serviço; Playground; Cozinha; ...
2023-11-07 15:33:41.571924,Vivareal,2652704920,"Casa com 3 Quartos para Aluguel, 240m²","Rua Teodoro Manoel Dias - Santo Antônio de Lisboa, Florianópolis - SC",Rua Teodoro Manoel Dias ,, Santo Antônio de Lisboa,florianopolis,3890,Mês,407.0,240.0,3.0,3.0,2.0,https://vivareal.com.br/imovel/casa-3-quartos-santo-antonio-de-lisboa-bairros-florianopolis-com-garagem-240m2-aluguel-RS3890-id-2652704920/,Quadra poliesportiva; Salão de festas; Armário na cozinha; Garagem
2023-11-07 15:33:41.573201,Vivareal,2651696553,"Sala/Conjunto    para Aluguel, 23m²","Rua Jerônimo Coelho, 345 - Centro, Florianópolis - SC",Rua Jerônimo Coelho,345.0, Centro,florianopolis,1600,Mês,,23.0,2.0,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-23m2-aluguel-RS1600-id-2651696553/,Mobiliado
2023-11-07 15:33:41.574464,Vivareal,2661652708,"Imóvel comercial    para Aluguel, 300m²","Rua Antônio Dib Mussi - Centro, Florianópolis - SC",Rua Antônio Dib Mussi ,, Centro,florianopolis,14000,Mês,,300.0,4.0,,4.0,https://vivareal.com.br/imovel/centro-bairros-florianopolis-com-garagem-300m2-aluguel-RS14000-id-2661652708/,Garagem; Cozinha
2023-11-07 15:33:41.575709,Vivareal,2642834355,"Apartamento com 2 Quartos para Aluguel, 105m²","Campeche, Florianópolis - SC",,,Campeche,florianopolis,4500,Mês,875.0,105.0,2.0,2.0,2.0,https://vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-105m2-aluguel-RS4500-id-2642834355/,Cozinha; Elevador; Interfone; Piscina; Área de serviço
2023-11-07 15:33:41.576948,Vivareal,2642384934,"Apartamento com 2 Quartos para Aluguel, 52m²","Rodovia João Paulo, 710 - Joao Paulo, Florianópolis - SC",Rodovia João Paulo,710.0, Joao Paulo,florianopolis,2300,Mês,760.0,52.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-joao-paulo-bairros-florianopolis-com-garagem-52m2-aluguel-RS2300-id-2642384934/,Elevador; Área de serviço; Playground; Quadra poliesportiva; Interfone; ...
2023-11-07 15:33:41.578177,Vivareal,2661990433,"Apartamento com 3 Quartos para Aluguel, 114m²","Jurerê, Florianópolis - SC",,,Jurerê,florianopolis,2900,Dia,1143.0,114.0,3.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-jurere-bairros-florianopolis-com-garagem-114m2-aluguel-RS2900-id-2661990433/,Piscina; Mobiliado; Churrasqueira; Varanda; Ar-condicionado; ...
2023-11-07 15:33:41.579934,Vivareal,2611818575,"Apartamento com  Quarto para Aluguel, 22m²","Rua Firmino João Raffs, 113 - Agronômica, Florianópolis - SC",Rua Firmino João Raffs,113.0, Agronômica,florianopolis,1500,Mês,220.0,22.0,1.0,1.0,,https://vivareal.com.br/imovel/apartamento-1-quartos-agronomica-bairros-florianopolis-22m2-aluguel-RS1500-id-2611818575/,
2023-11-07 15:33:41.581112,Vivareal,2554411305,"Lote/Terreno    para Aluguel, 2388m²","Rua Professor Adriano Mosimann - Trindade, Florianópolis - SC",Rua Professor Adriano Mosimann ,, Trindade,florianopolis,10000,Mês,,2388.0,,,,https://vivareal.com.br/imovel/lote-terreno-trindade-bairros-florianopolis-2388m2-aluguel-RS10000-id-2554411305/,
2023-11-07 15:33:41.582276,Vivareal,2658803562,"Casa com 3 Quartos para Aluguel, 167m²","Rua Santa Tereza, 375 - Balneário, Florianópolis - SC",Rua Santa Tereza,375.0, Balneário,florianopolis,4500,Mês,,167.0,2.0,3.0,2.0,https://vivareal.com.br/imovel/casa-3-quartos-balneario-bairros-florianopolis-com-garagem-167m2-aluguel-RS4500-id-2658803562/,Churrasqueira; Área de serviço; Jardim
2023-11-07 15:33:41.583767,Vivareal,2651942053,"Sala/Conjunto    para Aluguel, 38m²","Rodovia José Carlos Daux, 5500 - Saco Grande, Florianópolis - SC",Rodovia José Carlos Daux,5500.0, Saco Grande,florianopolis,3600,Mês,,38.0,1.0,,1.0,https://vivareal.com.br/imovel/sala-comercial-saco-grande-bairros-florianopolis-com-garagem-38m2-aluguel-RS3600-id-2651942053/,Elevador; Copa
